_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,lon,lat,area_km2,match,vs30_point,vs30_mean,vs30_min,vs30_max,vs30_used,vs30_source,vs30_flag
472,FATİH,NİŞANCA,40329,312,252,123,345,340,2,28.959395,41.005148,0.209,name+district,407.9,378.4,348.8133544921875,407.90625,378.4,polygon mean,ok
473,FATİH,RÜSTEMPAŞA,40330,81,51,40,94,78,0,28.970593,41.017092,0.104,name+district,600.0,600.0,600.0,600.0,600.0,polygon mean,water
474,FATİH,SARAÇ İSHAK,40331,185,103,11,159,135,5,28.963498,41.006644,0.067,name+district,341.6,374.8,341.6203918457031,407.90625,374.8,polygon mean,ok
475,FATİH,SARIDEMİR,40332,151,12,2,154,11,0,28.965496,41.019928,0.107,name+district,600.0,498.2,294.4555969238281,600.0,498.2,polygon mean,water
476,FATİH,SEYYİD ÖMER,40387,1093,264,116,385,1088,0,28.931559,41.009103,0.467,name+district,358.3,389.2,358.27911376953125,430.8934020996094,389.2,polygon mean,ok
477,FATİH,SİLİVRİKAPI,99132,752,192,43,332,649,6,28.927294,41.005302,0.319,name+district,378.4,380.2,358.27911376953125,414.9882507324219,380.2,polygon mean,ok
478,FATİH,SULTAN AHMET,40333,284,28,53,349,16,0,28.977983,41.003916,0.203,name+district,353.9,426.8,353.878173828125,600.0,426.8,polygon mean,ok
479,FATİH,SURURİ,40334,124,77,87,110,178,0,28.971563,41.012982,0.063,name+district,600.0,476.9,341.6203918457031,600.0,476.9,polygon mean,water
480,FATİH,SÜLEYMANİYE,40335,196,74,26,217,79,0,28.963894,41.013985,0.289,name+district,600.0,423.5,341.6203918457031,600.0,423.5,polygon mean,water
481,FATİH,SÜMBÜL EFENDİ,99131,693,138,27,389,469,0,28.924878,41.001927,0.361,name+district,369.3,380.5,361.3573303222656,414.9882507324219,380.5,polygon mean,ok
482,FATİH,ŞEHREMİNİ,99133,1074,261,122,411,1042,4,28.93181,41.013434,0.466,name+district,296.6,354.2,296.55059814453125,430.8934020996094,354.2,polygon mean,ok
483,FATİH,ŞEHSUVAR BEY,40336,366,130,25,373,148,0,28.966809,41.003819,0.151,name+district,374.0,357.8,341.6203918457031,374.04693603515625,357.8,polygon mean,ok
484,FATİH,TAHTAKALE,40337,233,74,15,207,112,3,28.968797,41.016132,0.047,name+district,600.0,600.0,600.0,600.0,600.0,polygon mean,water
485,FATİH,TAYA HATUN,40338,141,77,91,216,88,5,28.969302,41.012428,0.051,name+district,341.6,470.8,341.6203918457031,600.0,470.8,polygon mean,ok
486,FATİH,TOPKAPI,99135,762,153,60,567,393,15,28.931862,41.01924,0.71,name+district,296.6,313.9,263.24102783203125,348.44964599609375,313.9,polygon mean,ok
487,FATİH,YAVUZ SİNAN,40339,170,19,1,186,4,0,28.962043,41.020865,0.051,name+district,600.0,459.7,294.4555969238281,600.0,459.7,polygon mean,water
488,FATİH,YAVUZ SULTAN SELİM,99144,1069,216,227,828,684,0,28.954331,41.026202,0.352,name+district,600.0,493.3,421.81451416015625,600.0,493.3,polygon mean,water
489,FATİH,YEDİKULE,99130,1379,26,33,914,524,0,28.924174,40.99398,0.941,name+district,331.8,411.2,331.8049621582031,600.0,411.2,polygon mean,ok
490,FATİH,ZEYREK,99142,841,197,123,504,657,0,28.954148,41.018882,0.314,name+district,350.6,438.2,344.3595275878906,600.0,438.2,polygon mean,ok
491,GAZİOSMANPAŞA,BAĞLARBAŞI,40454,1048,231,448,924,799,4,28.914212,41.065338,0.638,name+district,304.7,333.4,224.77333068847656,443.2933044433594,333.4,polygon mean,ok
492,GAZİOSMANPAŞA,BARBAROS HAYRETTİN PAŞA,40459,874,1343,630,1101,1744,2,28.891501,41.075785,0.93,name+district,453.2,402.2,319.8800964355469,475.78253173828125,402.2,polygon mean,ok
493,GAZİOSMANPAŞA,FEVZİ ÇAKMAK,40457,412,313,300,449,570,6,28.90831,41.07222,0.602,name+district,273.6,382.7,273.57598876953125,475.78253173828125,382.7,polygon mean,ok
494,GAZİOSMANPAŞA,HÜRRİYET,40458,629,588,341,488,1070,0,28.899665,41.068116,0.473,name+district,435.8,423.1,356.58990478515625,475.78253173828125,423.1,polygon mean,ok
495,GAZİOSMANPAŞA,KARADENİZ,40464,828,1434,1010,1083,2189,0,28.88372,41.082366,1.395,name+district,411.1,371.9,265.03607177734375,453.2088317871094,371.9,polygon mean,ok
496,GAZİOSMANPAŞA,KARAYOLLARI,40463,443,1203,748,1439,918,37,28.899134,41.086475,1.543,name+district,299.0,362.6,299.02984619140625,397.4483337402344,362.6,polygon mean,ok
497,GAZİOSMANPAŞA,KARLITEPE,40451,542,143,395,540,533,7,28.927854,41.057847,0.31,name+district,402.2,463.8,402.1925964355469,525.399169921875,463.8,polygon mean,ok
498,GAZİOSMANPAŞA,KAZIM KARABEKİR,40461,520,940,661,677,1436,8,28.911895,41.07868,0.785,name+district,273.6,320.9,273.57598876953125,363.2422790527344,320.9,polygon mean,ok
499,GAZİOSMANPAŞA,MERKEZ,40455,1092,543,719,1276,1071,7,28.910734,41.058455,0.852,name+district,315.7,374.7,315.71649169921875,443.2933044433594,374.7,polygon mean,ok
500,GAZİOSMANPAŞA,MEVLANA,40462,39,397,278,165,534,15,28.914533,41.088414,0.99,name+district,451.6,388.6,316.18701171875,451.555419921875,388.6,polygon mean,ok
501,GAZİOSMANPAŞA,PAZARİÇİ,40450,976,141,297,1146,267,1,28.934267,41.059555,0.293,name+district,525.4,462.4,414.651611328125,525.399169921875,462.4,polygon mean,ok
502,GAZİOSMANPAŞA,SARIGÖL,40453,1531,139,524,1553,626,15,28.91914,41.059932,0.611,name+district,378.4,375.3,224.77333068847656,534.9144897460938,375.3,polygon mean,ok
503,GAZİOSMANPAŞA,ŞEMSİPAŞA,40456,546,338,422,451,855,0,28.905766,41.066067,0.36,name+district,443.3,387.9,315.71649169921875,443.2933044433594,387.9,polygon mean,ok
504,GAZİOSMANPAŞA,YENİ MAHALLE,40460,794,506,684,990,984,10,28.900383,41.077228,0.883,name+district,475.8,377.4,273.57598876953125,475.78253173828125,377.4,polygon mean,ok
505,GAZİOSMANPAŞA,YENİDOĞAN,40452,1019,45,211,1157,117,1,28.923865,41.061097,0.318,name+district,402.2,313.5,224.77333068847656,402.1925964355469,313.5,polygon mean,ok
506,GAZİOSMANPAŞA,YILDIZTABYA,40449,1493,71,454,1479,539,0,28.929144,41.065466,0.704,name+district,224.8,399.8,224.77333068847656,525.399169921875,399.8,polygon mean,ok
507,GÜNGÖREN,ABDURRAHMAN NAFİZ GÜRMAN,40504,247,241,37,138,314,73,28.888159,41.005963,0.698,name+district,392.5,359.8,317.84710693359375,399.2172546386719,359.8,polygon mean,ok
508,GÜNGÖREN,AKINCILAR,40497,121,522,46,56,632,1,28.869882,41.015685,0.26,name+spatial,326.2,349.9,326.1588439941406,373.72406005859375,349.9,polygon mean,ok
509,GÜNGÖREN,GENÇOSMAN,40498,109,925,213,410,824,13,28.880448,41.030097,1.259,name+district,310.9,318.7,276.6763916015625,353.46063232421875,318.7,polygon mean,ok
510,GÜNGÖREN,GÜNEŞTEPE,40499,265,1207,195,253,1409,5,28.865042,41.025791,0.751,name+district,331.9,368.0,326.1588439941406,407.24371337890625,368.0,polygon mean,ok
511,GÜNGÖREN,GÜVEN,40500,259,360,24,34,606,3,28.874679,41.012605,0.317,name+district,373.7,362.5,326.1588439941406,411.7250061035156,362.5,polygon mean,ok
512,GÜNGÖREN,HAZNEDAR,40501,442,343,27,37,773,2,28.869369,41.010743,0.356,name+district,346.3,364.5,326.1588439941406,411.7250061035156,364.5,polygon mean,ok
513,GÜNGÖREN,MAREŞAL ÇAKMAK,40502,246,784,67,74,1022,1,28.864748,41.018075,0.365,name+district,326.2,355.1,326.1588439941406,407.24371337890625,355.1,polygon mean,ok
514,GÜNGÖREN,MEHMET NESİH ÖZMEN,40506,90,681,117,411,474,3,28.88624,41.013153,0.982,name+district,338.5,369.1,338.5268859863281,392.46295166015625,369.1,polygon mean,ok
515,GÜNGÖREN,MERKEZ,40496,334,982,185,118,1372,11,,,,UNMATCHED,,,,,,none,no_geometry
516,GÜNGÖREN,SANAYİ,40503,253,868,139,396,863,1,28.881169,41.021077,0.707,name+district,353.5,352.8,338.5268859863281,373.72406005859375,352.8,polygon mean,ok
517,GÜNGÖREN,TOZKOPARAN,40505,147,374,64,275,288,22,28.896009,41.014543,0.722,name+spatial,291.4,338.8,291.3877868652344,392.46295166015625,338.8,polygon mean,ok
518,KADIKÖY,19.May,40528,224,401,329,240,351,363,,,,UNMATCHED,,,,,,none,no_geometry
519,KADIKÖY,ACIBADEM,40509,554,413,353,368,895,57,29.039119,41.001784,1.45,name+district,388.5,385.4,305.2120666503906,459.80023193359375,385.4,polygon mean,ok
520,KADIKÖY,BOSTANCI,40523,619,264,482,397,522,446,29.0968,40.958168,1.777,name+spatial,407.4,410.9,315.7618103027344,600.0,410.9,polygon mean,ok
521,KADIKÖY,CADDEBOSTAN,40521,488,202,339,292,350,387,29.062922,40.967017,1.674,name+spatial,405.2,361.7,248.1232452392578,416.65716552734375,361.7,polygon mean,ok
522,KADIKÖY,CAFERAĞA,40512,1552,237,461,600,1636,14,29.024811,40.985092,1.247,name+spatial,287.8,410.4,287.8282775878906,600.0,410.4,polygon mean,ok
523,KADIKÖY,DUMLUPINAR,40518,418,250,123,568,176,47,29.059554,40.99312,0.78,name+district,332.6,357.4,268.6050720214844,465.72760009765625,357.4,polygon mean,ok
524,KADIKÖY,EĞİTİM,40516,747,234,348,949,293,87,29.049078,40.98904,0.96,name+spatial,323.9,345.4,318.39593505859375,395.5665283203125,345.4,polygon mean,ok
525,KADIKÖY,ERENKÖY,40524,490,219,354,234,328,501,29.075924,40.972182,1.352,name+spatial,344.0,367.2,273.5108947753906,416.65716552734375,367.2,polygon mean,ok
526,KADIKÖY,FENERBAHÇE,40514,504,168,443,406,357,352,29.043095,40.97345,1.69,name+spatial,372.4,409.7,282.2186279296875,600.0,409.7,polygon mean,ok
527,KADIKÖY,FENERYOLU,40515,518,130,227,200,337,338,29.048852,40.982215,1.022,name+district,395.6,362.7,318.39593505859375,395.5665283203125,362.7,polygon mean,ok
528,KADIKÖY,FİKİRTEPE,40517,628,204,203,818,198,19,29.051289,40.994123,0.524,name+district,323.9,356.1,319.4697570800781,403.07672119140625,356.1,polygon mean,ok
529,KADIKÖY,GÖZTEPE,40520,699,202,453,287,510,557,29.062683,40.977396,1.788,name+district,387.8,350.3,242.6053466796875,405.1719665527344,350.3,polygon mean,ok
530,KADIKÖY,HASANPAŞA,40510,704,280,298,580,697,5,29.044084,40.99673,0.809,name+district,388.5,356.9,305.2120666503906,403.07672119140625,356.9,polygon mean,ok
531,KADIKÖY,KOŞUYOLU,40508,610,162,372,941,197,6,29.035052,41.006937,0.702,name+district,412.7,396.2,360.5086669921875,433.7330322265625,396.2,polygon mean,ok
532,KADIKÖY,KOZYATAĞI,40529,301,394,314,163,357,489,29.095738,40.968102,1.448,name+district,402.3,388.5,341.4646911621094,409.3934020996094,388.5,polygon mean,ok
533,KADIKÖY,MERDİVENKÖY,40519,747,526,294,691,575,301,29.069319,40.987285,1.68,name+district,242.6,284.1,242.6053466796875,332.636962890625,284.1,polygon mean,ok
534,KADIKÖY,OSMANAĞA,40511,794,354,373,422,1092,7,29.030324,40.989283,0.538,name+spatial,305.2,317.6,287.8282775878906,350.269775390625,317.6,polygon mean,ok
535,KADIKÖY,RASİMPAŞA,40507,979,358,272,520,1081,8,29.026088,40.996963,0.861,name+district,380.4,345.7,296.7930603027344,381.3441467285156,345.7,polygon mean,ok
536,KADIKÖY,SAHRAYICEDİT,40525,269,405,179,163,371,319,29.083169,40.983193,1.353,name+spatial,375.7,318.6,255.95155334472656,375.7322692871094,318.6,polygon mean,ok
537,KADIKÖY,SUADİYE,40522,628,165,425,324,467,427,29.08128,40.961045,1.487,name+district,397.1,412.0,301.298583984375,600.0,412.0,polygon mean,ok
538,KADIKÖY,ZÜHTÜPAŞA,40513,343,43,141,260,200,67,29.038172,40.98632,0.664,name+district,382.4,333.6,305.2120666503906,382.4013671875,333.6,polygon mean,ok
539,KAĞITHANE,ÇAĞLAYAN,40535,957,417,771,1052,1056,37,28.981832,41.078184,0.741,name+spatial,494.5,439.9,332.3054504394531,514.4955444335938,439.9,polygon mean,ok
540,KAĞITHANE,ÇELİKTEPE,40536,984,685,557,1027,1194,5,28.999753,41.083684,0.524,name+spatial,480.6,430.2,287.7975158691406,519.0040283203125,430.2,polygon mean,ok
541,KAĞITHANE,EMNİYET EVLERİ,40537,208,146,130,167,313,4,29.004384,41.086438,0.209,name+district,287.8,391.6,287.7975158691406,480.629638671875,391.6,polygon mean,ok
542,KAĞITHANE,GÜLTEPE,40538,406,683,61,526,621,3,28.993826,41.07912,0.191,name+spatial,424.7,454.4,393.2444763183594,519.0040283203125,454.4,polygon mean,ok
543,KAĞITHANE,GÜRSEL,40539,858,682,472,1033,962,17,28.972632,41.070913,0.85,name+district,514.5,423.2,292.8253479003906,514.4955444335938,423.2,polygon mean,ok
544,KAĞITHANE,HAMİDİYE,40541,179,802,339,559,611,150,28.971115,41.097526,3.396,name+district,406.8,377.1,265.7884521484375,473.4356689453125,377.1,polygon mean,ok
545,KAĞITHANE,HARMANTEPE,40540,600,830,304,956,774,4,28.991165,41.081723,0.301,name+district,519.0,474.3,424.7151794433594,519.0040283203125,474.3,polygon mean,ok
546,KAĞITHANE,HÜRRİYET,40542,878,463,265,807,781,18,28.98538,41.073786,0.445,name+spatial,494.5,417.2,332.3054504394531,494.5291748046875,417.2,polygon mean,ok
547,KAĞITHANE,MEHMET AKİF ERSOY,40544,551,322,89,600,362,0,28.956209,41.059521,0.609,name+district,479.7,391.8,280.7748718261719,479.7355041503906,391.8,polygon mean,ok
548,KAĞITHANE,MERKEZ,40543,576,847,473,895,919,82,28.970323,41.079819,2.195,name+district,457.7,404.1,280.7748718261719,514.4955444335938,404.1,polygon mean,ok
549,KAĞITHANE,NURTEPE,40545,546,651,267,819,620,25,28.961867,41.074989,0.782,name+district,329.3,375.8,292.8253479003906,457.6834411621094,375.8,polygon mean,ok
550,KAĞITHANE,ORTABAYIR,40546,726,702,107,630,893,12,29.003993,41.078144,0.375,name+district,393.2,382.8,287.7975158691406,480.629638671875,382.8,polygon mean,ok
551,KAĞITHANE,SEYRANTEPE,40548,449,540,478,647,798,22,28.98936,41.096749,1.097,name+spatial,484.9,426.1,326.6612548828125,520.95263671875,426.1,polygon mean,ok
552,KAĞITHANE,SULTAN SELİM,40547,808,1047,255,712,1385,13,28.997905,41.090978,0.751,name+district,433.3,463.7,364.8431396484375,520.95263671875,463.7,polygon mean,ok
553,KAĞITHANE,ŞİRİNTEPE,40549,511,657,138,609,692,5,28.990965,41.088906,0.377,name+spatial,521.0,460.2,368.8467712402344,520.95263671875,460.2,polygon mean,ok
554,KAĞITHANE,TALATPAŞA,40550,1166,946,232,1298,1037,9,28.963431,41.063106,1.096,name+district,506.1,402.4,292.8253479003906,506.06134033203125,402.4,polygon mean,ok
555,KAĞITHANE,TELSİZLER,40551,474,325,165,496,461,7,28.998252,41.07825,0.222,name+district,393.2,432.9,393.2444763183594,480.629638671875,432.9,polygon mean,ok
556,KAĞITHANE,YAHYA KEMAL,40552,508,503,252,795,465,3,28.987176,41.085253,0.34,name+district,459.0,448.9,368.8467712402344,519.0040283203125,448.9,polygon mean,ok
557,KAĞITHANE,YEŞİLCE,40553,428,629,58,540,572,3,29.000578,41.095649,0.381,name+district,433.3,436.3,364.8431396484375,520.95263671875,436.3,polygon mean,ok
558,KARTAL,ATALAR,40554,490,712,321,506,900,117,29.172043,40.904194,1.126,name+spatial,394.8,412.0,369.80126953125,464.02276611328125,412.0,polygon mean,ok
559,KARTAL,CEVİZLİ,40555,655,721,259,787,802,46,29.174003,40.913537,1.673,name+spatial,373.7,398.2,349.7021789550781,442.9461364746094,398.2,polygon mean,ok
560,KARTAL,CUMHURİYET,40556,374,903,503,1140,607,33,29.220675,40.905894,1.475,name+district,475.3,495.4,395.5982360839844,658.0869140625,495.4,polygon mean,ok
561,KARTAL,ÇAVUŞOĞLU,40558,582,549,201,880,392,60,29.201125,40.891488,1.388,name+spatial,409.5,401.5,367.0146179199219,446.9134826660156,401.5,polygon mean,ok
562,KARTAL,ESENTEPE,40559,672,1122,446,1390,797,53,29.194209,40.905992,2.541,name+district,363.8,405.5,363.7827453613281,447.4102783203125,405.5,polygon mean,ok
563,KARTAL,GÜMÜŞPINAR,40560,301,813,339,830,566,57,29.208735,40.920817,1.153,name+district,452.1,481.3,431.5139465332031,590.393798828125,481.3,polygon mean,ok
564,KARTAL,HÜRRİYET,40561,908,2020,784,2645,984,83,29.234176,40.903599,2.575,name+district,582.3,549.8,395.5982360839844,712.22998046875,549.8,polygon mean,ok
565,KARTAL,KARLIKTEPE,40562,686,570,549,774,934,97,29.191996,40.896811,1.355,name+spatial,372.0,418.3,371.9996337890625,450.26470947265625,418.3,polygon mean,ok
566,KARTAL,KORDONBOYU,40563,208,324,200,253,390,89,29.187417,40.889003,1.872,name+spatial,450.3,427.8,269.068359375,600.0,427.8,polygon mean,ok
567,KARTAL,ORHANTEPE,40564,802,994,267,1318,686,59,29.153538,40.9067,2.907,name+spatial,341.8,366.8,269.068359375,442.6686706542969,366.8,polygon mean,ok
568,KARTAL,ORTA,40565,278,479,326,462,595,26,29.382144,40.894522,3.717,name-only,472.0,433.6,368.9537353515625,471.9849548339844,433.6,polygon mean,ok
569,KARTAL,PETROL İŞ,40566,382,688,202,329,796,147,29.179268,40.896588,1.089,name+spatial,427.2,435.4,399.88616943359375,464.02276611328125,435.4,polygon mean,ok
570,KARTAL,SOĞANLIK YENİ,40567,488,687,366,811,676,54,,,,UNMATCHED,,,,,,none,no_geometry
571,KARTAL,TOPSELVİ,40568,569,423,151,803,331,9,,,,UNMATCHED,,,,,,none,no_geometry
572,KARTAL,UĞUR MUMCU,40569,5,570,112,148,168,371,29.21361,40.933353,1.774,name+district,570.1,498.4,332.2802734375,659.7001953125,498.4,polygon mean,ok
573,KARTAL,YAKACIK ÇARSI,40557,317,736,583,1212,369,55,29.234961,40.91921,3.987,name+district,693.1,556.0,328.0010681152344,712.22998046875,556.0,polygon mean,ok
574,KARTAL,YAKACIK YENİ,40570,48,736,300,775,248,61,,,,UNMATCHED,,,,,,none,no_geometry
575,KARTAL,YALI,40571,491,343,96,588,332,10,29.220519,40.894916,0.527,name+district,404.8,433.5,395.5982360839844,468.1502990722656,433.5,polygon mean,ok
576,KARTAL,YUKARI,40572,293,240,74,263,317,27,,,,UNMATCHED,,,,,,none,no_geometry
577,KARTAL,YUNUS,40573,662,856,186,1318,365,21,29.211993,40.890499,1.356,name+spatial,404.0,405.3,359.009521484375,465.42279052734375,405.3,polygon mean,ok
578,KÜÇÜKÇEKMECE,ATAKENT,40582,6,210,962,283,337,558,28.776259,41.049197,8.513,name+spatial,345.0,379.7,286.97625732421875,500.8910827636719,379.7,polygon mean,ok
579,KÜÇÜKÇEKMECE,ATATÜRK,40591,317,2060,664,1765,1268,8,28.796397,41.055453,1.62,name+district,352.3,341.0,286.97625732421875,393.0223388671875,341.0,polygon mean,ok
580,KÜÇÜKÇEKMECE,BEŞYOL,40603,45,66,118,100,122,7,28.797257,40.990293,0.483,name+district,332.4,354.3,294.5555725097656,428.41259765625,354.3,polygon mean,ok
581,KÜÇÜKÇEKMECE,CENNET,40607,367,413,431,579,632,0,28.779478,40.990295,0.866,name+district,385.5,427.2,385.5200500488281,470.7052001953125,427.2,polygon mean,ok
582,KÜÇÜKÇEKMECE,CUMHURİYET,40601,615,934,732,1257,1000,24,28.775564,41.000732,1.326,name+district,501.0,457.9,386.3035888671875,503.7166748046875,457.9,polygon mean,ok
583,KÜÇÜKÇEKMECE,FATİH,40606,268,143,213,412,185,27,28.767224,40.987831,1.521,name+district,417.3,409.7,225.10476684570312,600.0,409.7,polygon mean,ok
584,KÜÇÜKÇEKMECE,FEVZİ ÇAKMAK,40596,604,790,334,889,815,24,28.790446,41.007942,0.722,name+district,285.5,395.9,261.3413391113281,491.31988525390625,395.9,polygon mean,ok
585,KÜÇÜKÇEKMECE,GÜLTEPE,40589,213,486,823,502,1020,0,28.791647,40.995263,0.669,name+spatial,344.9,383.2,344.8663024902344,428.41259765625,383.2,polygon mean,ok
586,KÜÇÜKÇEKMECE,HALKALI MERKEZ,40590,283,2295,1097,1991,1566,118,28.794384,41.034445,4.442,name+district,407.8,418.4,310.2262268066406,500.8910827636719,418.4,polygon mean,ok
587,KÜÇÜKÇEKMECE,İNÖNÜ,40592,436,2409,1026,2279,1532,60,28.799461,41.022154,1.871,name+district,471.7,384.3,261.3413391113281,496.0851135253906,384.3,polygon mean,ok
588,KÜÇÜKÇEKMECE,İSTASYON,40605,575,1037,658,1481,678,111,28.77128,41.02355,3.081,name+district,443.6,406.4,294.16986083984375,503.7166748046875,406.4,polygon mean,ok
589,KÜÇÜKÇEKMECE,KANARYA,40604,1042,1553,873,1991,1454,23,28.778787,41.011529,1.42,name+spatial,503.7,443.2,362.68878173828125,503.7166748046875,443.2,polygon mean,ok
590,KÜÇÜKÇEKMECE,KARTALTEPE,40588,340,473,313,761,365,0,28.806866,41.001395,0.893,name+district,443.3,386.5,226.69239807128906,487.82427978515625,386.5,polygon mean,ok
591,KÜÇÜKÇEKMECE,KEMALPAŞA,40594,232,470,129,324,507,0,28.794193,41.001886,0.324,name+district,371.1,393.2,285.48638916015625,487.82427978515625,393.2,polygon mean,ok
592,KÜÇÜKÇEKMECE,MEHMET AKİF,40586,172,2178,687,1650,1380,7,28.804676,41.057158,1.105,name+district,346.4,358.2,323.8830871582031,393.0223388671875,358.2,polygon mean,ok
593,KÜÇÜKÇEKMECE,SÖĞÜTLÜ ÇEŞME,40587,776,1273,516,1603,960,2,28.787609,41.019906,0.981,name+district,261.3,366.9,261.3413391113281,478.5465393066406,366.9,polygon mean,ok
594,KÜÇÜKÇEKMECE,SULTAN MURAT,40595,245,424,271,543,397,0,28.787101,41.002193,0.259,name+district,386.3,383.6,285.48638916015625,491.31988525390625,383.6,polygon mean,ok
595,KÜÇÜKÇEKMECE,TEVFİKBEY,40593,454,1024,574,1099,920,33,28.800886,41.010763,1.465,name+district,487.8,387.2,261.3413391113281,496.0851135253906,387.2,polygon mean,ok
596,KÜÇÜKÇEKMECE,YARIMBURGAZ,40599,91,938,268,1160,137,0,28.755111,41.037455,5.213,name+district,294.2,403.5,261.0635986328125,600.0,403.5,polygon mean,ok
597,KÜÇÜKÇEKMECE,YENİ MAHALLE,40600,333,425,473,670,560,1,28.778042,40.99594,0.457,name+district,501.0,435.9,385.5200500488281,501.0379943847656,435.9,polygon mean,ok
598,KÜÇÜKÇEKMECE,YEŞİLOVA,40602,121,1020,818,1232,727,0,28.786346,40.991863,0.579,name+district,385.5,381.8,344.8663024902344,435.16845703125,381.8,polygon mean,ok
599,MALTEPE,ALTAYÇEŞME,40612,249,679,144,359,554,159,29.130863,40.935018,1.354,name+spatial,418.3,416.2,392.50469970703125,465.0674133300781,416.2,polygon mean,ok
600,MALTEPE,ALTINTEPE,40613,315,878,86,333,924,22,29.105282,40.953685,1.026,name+spatial,416.8,390.1,315.7618103027344,422.3802795410156,390.1,polygon mean,ok
601,MALTEPE,AYDINEVLER,40617,83,722,220,580,428,17,29.125365,40.951428,1.408,name+district,396.6,410.2,394.15216064453125,426.77166748046875,410.2,polygon mean,ok
602,MALTEPE,BAĞLARBAŞI,40615,854,1183,187,962,1128,134,29.139514,40.9265,1.632,name+spatial,431.6,437.4,364.793212890625,563.4307861328125,437.4,polygon mean,ok
603,MALTEPE,BAŞIBÜYÜK,40625,583,1522,336,2122,292,27,29.148984,40.959432,10.157,name+spatial,564.5,489.6,279.54583740234375,620.6270751953125,489.6,polygon mean,ok
604,MALTEPE,BÜYÜKBAKKALKÖY,40624,105,383,367,803,47,5,29.188918,40.950803,21.581,name+district,455.9,471.5,279.54583740234375,681.780517578125,471.5,polygon mean,ok
605,MALTEPE,CEVİZLİ,40614,481,1390,233,1070,948,86,29.15349,40.918901,2.185,name+spatial,367.5,426.0,341.8017578125,567.381591796875,426.0,polygon mean,ok
606,MALTEPE,ÇINAR,40608,208,524,43,252,523,0,29.114541,40.944161,1.02,name+spatial,406.5,427.0,335.0650939941406,600.0,427.0,polygon mean,ok
607,MALTEPE,ESENKENT,40620,531,1413,71,1535,480,0,29.166872,40.927918,1.218,name+spatial,567.4,574.5,418.38568115234375,681.780517578125,574.5,polygon mean,ok
608,MALTEPE,FEYZULLAH,40610,366,472,52,287,509,94,29.124614,40.930308,0.812,name+spatial,392.5,374.5,321.3083801269531,418.3142395019531,374.5,polygon mean,ok
609,MALTEPE,FINDIKLI,40619,91,1317,819,621,1550,56,29.132393,40.969958,1.187,name+spatial,520.0,479.6,389.199951171875,591.468505859375,479.6,polygon mean,ok
610,MALTEPE,GİRNE,40618,18,587,124,405,243,81,29.138292,40.941801,0.773,name+spatial,458.3,436.9,405.7771301269531,465.0674133300781,436.9,polygon mean,ok
611,MALTEPE,GÜLENSU,40622,722,1937,183,2712,130,0,29.162551,40.937948,0.902,name+spatial,586.0,650.2,586.0150146484375,739.0043334960938,650.2,polygon mean,ok
612,MALTEPE,GÜLSUYU,40621,802,1249,129,1934,233,13,29.158805,40.929601,0.909,name+spatial,592.6,563.1,461.5129089355469,651.7807006835938,563.1,polygon mean,ok
613,MALTEPE,İDEALTEPE,40609,129,688,126,371,568,4,29.11906,40.939487,1.257,name+spatial,406.5,409.1,321.3083801269531,600.0,409.1,polygon mean,ok
614,MALTEPE,KÜÇÜKYALI MERKEZ,40611,390,625,99,433,678,3,29.10947,40.948752,1.037,name+spatial,416.8,422.3,335.0650939941406,600.0,422.3,polygon mean,ok
615,MALTEPE,YALI,40616,303,559,100,638,247,77,29.130232,40.919685,2.316,name+spatial,364.8,386.8,239.6591033935547,600.0,386.8,polygon mean,ok
616,MALTEPE,ZÜMRÜTEVLER,40623,311,2016,738,1229,1588,248,29.153318,40.940527,3.251,name+spatial,602.2,553.0,423.2466125488281,739.0043334960938,553.0,polygon mean,ok
617,PENDİK,AHMET YESEVİ,40632,27,1294,524,1254,578,13,29.307758,40.868988,1.33,name+district,376.4,382.5,275.2685852050781,454.10504150390625,382.5,polygon mean,ok
618,PENDİK,BAHÇELİEVLER,40628,284,347,426,673,345,39,29.23609,40.885863,0.784,name+district,398.1,495.4,398.0657043457031,579.3885498046875,495.4,polygon mean,ok
619,PENDİK,BALLICA,191755,14,117,197,327,1,0,29.415147,40.993094,24.342,name+spatial,412.1,375.2,232.4536590576172,594.142578125,375.2,polygon mean,ok
620,PENDİK,BATI,40633,231,361,339,338,589,4,29.227355,40.876013,1.22,name+district,292.9,452.7,289.428466796875,600.0,452.7,polygon mean,ok
621,PENDİK,ÇAMÇEŞME,40649,413,1105,321,910,906,23,29.273661,40.872178,1.161,name+spatial,387.8,386.6,363.2142333984375,406.1375732421875,386.6,polygon mean,ok
622,PENDİK,ÇAMLIK,40656,0,365,663,854,117,57,29.280125,40.924938,2.518,name+district,493.8,504.2,443.1265563964844,614.670166015625,504.2,polygon mean,ok
623,PENDİK,ÇINARDERE,40644,498,618,319,1063,357,15,29.242733,40.895987,1.165,name+district,630.7,538.9,459.2279052734375,630.71142578125,538.9,polygon mean,ok
624,PENDİK,DOĞU,40627,111,479,347,366,496,75,29.242501,40.878352,1.163,name+district,370.1,427.4,289.428466796875,536.306640625,427.4,polygon mean,ok
